created,modified,id,title,description,creation_date,rating,type,movieId,genres
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be4456a-0a6c-11ed-98c8-4129adfcc95f,"Last King of Scotland, The ","On the day of James Kirk's birth, his father dies on his damaged starship in a last stand against a Romulan mining vessel looking for Ambassador Spock, who in this time, has grown on Vulcan disdained by his neighbors for his half-human heritage. 25 years later, James T. Kirk has grown into a young rebellious troublemaker. Challenged by Captain Christopher Pike to realize his potential in Starfleet, he comes to annoy academy instructors like Commander Spock. Suddenly, there is an emergency on Vulcan and the newly-commissioned USS Enterprise is crewed with promising cadets like Nyota Uhura, Hikaru Sulu, Pavel Chekov and even Kirk himself, thanks to Leonard McCoy's medical trickery. Together, this crew will have an adventure in the final frontier where the old legend is altered forever as a new version of the legend begins.",2006-01-01,4,movie,48738,Drama|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44592-0a6c-11ed-98c8-4129adfcc95f,"U.S. vs. John Lennon, The ",Four of the world's leading astronomers celebrate 50 years of friendship and exploration on a reunion road trip through the American Southwest.,2006-01-01,4,movie,48741,Documentary
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be445b0-0a6c-11ed-98c8-4129adfcc95f,Shortbus ,"Aliens from the constellation Hydra crash-land on the island of Sardinia. A prominent scientist, his daughter, several young technicians, and a pair of Oriental spies are taken hostage by the beings so they can use them to repair their spaceship's broken engine. With that done, they take off towards their home planet, taking the earthlings with them. However, the humans attempt to mutiny against their captors, inadvertently sending their tiny spaceship hurtling into the infinite beyond...",2006-01-01,4,movie,48744,Comedy|Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be445d8-0a6c-11ed-98c8-4129adfcc95f,Children of Men ,Shy seventh-grader Spencer Griffith's life changes when a meteor falls into a local junkyard and he finds a Cybersuit - an exoskeleton with AI from another galaxy. Spencer puts on the Cybersuit and becomes a different kind of person.,2006-01-01,3.9,movie,48774,Action|Adventure|Drama|Sci-Fi|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44600-0a6c-11ed-98c8-4129adfcc95f,"Prestige, The ","Fifty years after the original Star Trek first arrived on television, is there anything about Gene Roddenberry's space opera that hasn't been uncovered? Plenty! On December 13, 2016 fans can experience Star Trek: The Original Series - The Roddenberry Vault, a newly produced multi-part documentary featuring footage from the cutting room floor, long preserved in film canisters by the Roddenberry Estate. The origins of the classic series are explored with new interviews featuring cast and production personnel combined with newly-found deleted scenes, alternate angles, outtakes, behind the scenes moments, and original visual effects elements to tell the definitive story on the making and enduring legacy of Gene Roddenberry's creation.",2006-01-01,4,movie,48780,Drama|Mystery|Sci-Fi|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44628-0a6c-11ed-98c8-4129adfcc95f,Flags of Our Fathers ,"Based on a graphic novel, this apocalyptic adventure centers on a man who must reverse the cataclysmic conditions of his world.",2006-01-01,3.5,movie,48783,Drama|War
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44646-0a6c-11ed-98c8-4129adfcc95f,13 Tzameti ,"City boys Trent and Dylan are packed off by their mother to live with father in a small town where life threatens to be unbelievably dull. Things are even worse than they imagined - the local kids are fiercer than the unfamiliar wildlife. Trent meets an old pearl diver who tells him the mystery of the Ocean Star, a priceless cluster of pearls he claims to have lost when his pearl boat was sunk in a cyclone 40 years ago. Trent eventually wins over the local kids and together they embark on a quest that takes them through the outback, a quest that will turn out to be more dangerous and exciting than they ever imagined.",2005-01-01,4.5,movie,48872,Film-Noir|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be4466e-0a6c-11ed-98c8-4129adfcc95f,Saw III ,A Star Trek fan production based on the Homer's The Odyssey telling the story of a spaceship trying to go home after getting lost in the Andromeda Galaxy.,2006-01-01,3,movie,48877,Crime|Horror|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44696-0a6c-11ed-98c8-4129adfcc95f,Catch a Fire ,Syndicated series featuring wrestling matches as promoted by the American Wrestling Association (AWA).,2006-01-01,3.2,movie,48879,Drama|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be446be-0a6c-11ed-98c8-4129adfcc95f,Death of a President ,"The Empire is rebuilding the Death Star and planning a big attack on the Rebels. Meanwhile back on Tatooine, the evil Jabba the Hutt is causing trouble. He also has in his possession Han Solo, who's been frozen in carbonite in the last adventure, so in a land speeder, Luke Skywalker, Chewbacca and Princess Leia rush to Jabba's palace. After a treacherous ride over cliffs and rocks, you arrive. Leia is dressed as bounty hunter Boush. You rescue Han Solo, then you must defeat Bib Fortuna, survive the Rancor pit, treacherous rides on Skiffs, and send Jabba the Hutt to an early grave! Soon after you all travel to the exotic moon of Endor, while Lando Calrissian leads Rebel pilots into a full scale attack on the Empire. Luke and Leia must survive a fast and furious Speeder rides, avoiding trees. Then they meet Wicket and the rest of the Ewoks who help rid the Ewok Village of Imperial Troops. Luke, meanwhile, heads into the forest and allows himself to be captured and taken onboard the Death Star where he must engage into a lightsaber battle with Darth Vader, and even the Emperor himself! And then, Lando flies the Millennium Falcon into the Death Star and destroys the breaking point, which is the good news because the Death Star will now simultaneously combust. The bad news: you've got to zoom out of there at the speed of light, avoiding walls and small ceilings! If you are successful, the Death Star will once and for all be blown away into the heavens, and the Rebels will live happily ever after.",2006-01-01,3.2,movie,48883,Crime|Drama|Mystery|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be446dc-0a6c-11ed-98c8-4129adfcc95f,Flushed Away ,"A creation myth realized in light, patterns, images superimposed, rapid cutting, and silence. A black screen, then streaks of light, then an explosion of color and squiggles and happenstance. Next, images of small circles emerge then of the Sun. Images of our Earth appear, woods, a part of a body, a nude woman perhaps giving birth. Imagery evokes movement across time.",2006-01-01,3.5,movie,48982,Animation|Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44704-0a6c-11ed-98c8-4129adfcc95f,Perfume: The Story of a Murderer ,"Featuring interviews with iconic bands and artists, such as Guns 'n' Roses, Fleetwood Mac, Metallica, A-Ha, Bon Jovi and Bryan Adams.",2006-01-01,3.2,movie,48997,Crime|Drama|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be4472c-0a6c-11ed-98c8-4129adfcc95f,"Santa Clause 3: The Escape Clause, The ","The music industry is changing, record sales are down, artists are making less money, and mediocrity holds sway. Yet there are more bands than ever before working for years just to receive even the tiniest drop of success. Following the lives and careers of Tub Ring, Bloodshoteye, and 3 Mile Scream, with supporting interviews from major players in the heavy music scene, this documentary sheds light on why some bands never make it and why the ones that break realize only too soon that life on a label is only the beginning of their troubles.",2006-01-01,2.8,movie,49013,Comedy|Fantasy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44754-0a6c-11ed-98c8-4129adfcc95f,Mom and Dad Save the World ,"In the year 2199, Earth is invaded by an extraterrestrial race known as the Gamilas, who hail from a dying planet and decide to make Earth their new home. The Gamilas proceed to rain radioactive bombs on Earth, rendering the planet's surface arid and uninhabitable (but hospitable for their race). Earth's space fleet is hopelessly outclassed by the Gamilas and all seems lost... until a mysterious space probe is retrieved on Mars. The probe contains blueprints, and a message from Queen Starsha of the planet Iscandar, who claims to have a device which can cleanse Earth of its radiation damage. The blueprints are of a supercraft that can enable any ship to head to Iscandar (situated in another galaxy) and back in a year, and with these plans the denizens of Earth secretly rebuild a Japanese battleship, the Yamato, into a great space battleship. A large intrepid crew of 999 departs for Iscandar in the Yamato to require the device... but with the menace of the Gamilas, can they succeed in time?",1992-01-01,2,movie,49110,Comedy|Sci-Fi
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44772-0a6c-11ed-98c8-4129adfcc95f,"Good Year, A ","Once, he was on top of the world as a popular child actor on TV. Now, he's Hollywood's punchline about everything wrong with people who were famous as children. All Dickie Roberts wants to do is find that one gig that will restore his honor and everyone's love of him, so after learning that Rob Reiner's making an ambitious new movie destined to sweep the Oscars, Dickie's first in line to audition. He walks out having learned he certainly looks the part but can't act it... yet, owing to his very unusual childhood. To research the role, Dickie embarks on a bizarre scheme to live with a suburban family to see how the average American child lives, having them put him up as their ""son"". But once his gloves are off, Dickie discovers how great it is to be part of a true family, and whether he gets the part or not, his attempt at method acting will certainly change his life forever.",2006-01-01,3.7,movie,49130,Comedy|Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be4479a-0a6c-11ed-98c8-4129adfcc95f,Shut Up & Sing ,"A modern day ""Romeo and Juliet"" is told against the backdrop of professional football in Portugal, with two feuding teams, Castelo and Invicta, filling in as the Montagues and the Capulets. The latest incident in the feud is an on-field brawl between the players worse than they have ever had, which results in an indefinite suspension of both teams from the league pending a full investigation. Each game not played results in a loss and thus less and less chance of either team reaching the post-schedule championship. Beyond the direct measures to have the league lift Invicta's suspension, its owner/president, José Carlos Silva, believes another indirect measure is to win in the court of public opinion by currying favor with Philip Andrews, a British documentarian filming a movie about the feud, and whose cameras and stories he hopes will document that Invicta is the innocent victim. To curry that favor, José, upon Philip's expression of interest, is pushing his innocent daughter, Inês Silva, to date Philip, in who she truly has no interest despite Philip being a decent man. Meanwhile, one Castelo player not involved in that on-field incident is Brit Paul Collins, who was out sick that game and who is nursing a broken heart over a recent break-up with his girlfriend, Danielle. However, Paul and Inês fall in love at first sight when they spot each other across a crowded room at a party. Despite the obstacles, Paul and Inês do clandestinely see each other, with Carla, Inês' paternal grandmother, and Dr. Lawrence, Paul's American physician, reluctantly being their co-conspirators, reluctant in that they are more cognizant about a Paul/Inês relationship being fraught with life long problems. As Paul and Inês' love deepens, so does the feud, the two which truly may be incompatible.",2006-01-01,3,movie,49132,Documentary
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be447c2-0a6c-11ed-98c8-4129adfcc95f,For Your Consideration ,Two Star Wars fans venture to deliver a letter to George Lucas.,2006-01-01,2.4,movie,49220,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be447ea-0a6c-11ed-98c8-4129adfcc95f,Fuck ,"Film based on life of actress Gertrude Lawrence, on- and offstage, takes the opportunity to feature extravagant musical production numbers with 'Julie Andrews' , acting, singing and dancing.",2005-01-01,3,movie,49263,Comedy|Documentary
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44808-0a6c-11ed-98c8-4129adfcc95f,Shooting Dogs (a.k.a. Beyond the Gates) ,"""Star Vehicle"" follows the downward spiral of movie driver Donald Cardini, a self-professed movie buff with a penchant for explosive violence when provoked. Driving the stars of low-budget movies, along with their fragile egos, to and from locations in the middle of nowhere, pushes Don's buttons in all of the wrong directions. When Luke, the young and self-absorbed writer/director challenges Don's authority, murder and mayhem ensues. The movie's Scream Queen' starlet, Riversa Red, to her dismay finds herself the target of Don's obsession. With his encyclopedic knowledge of her ""body"" and body of work, Don worms his way onto Riversa's good side, no easy task. Not knowing whether to fear or friend Don, Riversa finds herself at the center of a cyclone with Luke and Don both vying for her attention. A mysterious Hotel Bellboy and an unknown ""watcher in the woods"" lend themselves to the growing suspense as the cast and crew hold-up at Forest Grove Lodge. After a couple of grueling days into the movie shoot, Don goes berserk, getting himself kicked off of the show. But letting go of Don doesn't come without a price. When he shows up the next day, 9 mm handgun in tow, the cast and crew are forced to act in Don's own home movie. Those who make a stand are dealt a deadly hand and those that await their fate wish they never stepped into the ""Star Vehicle"". Once the wheels of horror start rolling, there's no turning back.",2005-01-01,4,movie,49265,Documentary|Drama|War
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44830-0a6c-11ed-98c8-4129adfcc95f,Casino Royale ,"Kirby is taking over Deadwood and his next victim is Wilson. But Wild Bill arrives just in time to foil Kirby's plan. Kirby makes Bill the town Marshal and Bill arrests Wilson when he shoots one of Kirby's men. It looks like Bill is on Kirby's side until he shuts down Kirby's saloon. This calls for a showdown and Bill and Cannonball go off to face Kirby and his gang,",2006-01-01,3.9,movie,49272,Action|Adventure|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44858-0a6c-11ed-98c8-4129adfcc95f,Happy Feet , ,2006-01-01,2.7,movie,49274,Adventure|Animation|Children|Comedy|IMAX
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44880-0a6c-11ed-98c8-4129adfcc95f,Let's Go to Prison , ,2006-01-01,1.3,movie,49276,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be4489e-0a6c-11ed-98c8-4129adfcc95f,Déjà Vu (Deja Vu) ,An anime television series based on Star Ocean: The Second Story.,2006-01-01,3.3,movie,49278,Action|Sci-Fi|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be448c6-0a6c-11ed-98c8-4129adfcc95f,Bobby ,An up-and-coming Glasgow based rock band are faced the harsh realities of the music industry on their journey to becoming the next big thing.,2006-01-01,3.8,movie,49280,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be448ee-0a6c-11ed-98c8-4129adfcc95f,10 Items or Less ,"When a spoiled British pop star is sent to the hospital before his first big tour, he meets a girl who gets him to see himself in a new light.",2006-01-01,2.7,movie,49284,Comedy|Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44916-0a6c-11ed-98c8-4129adfcc95f,"Holiday, The ", ,2006-01-01,3.2,movie,49286,Comedy|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be4493e-0a6c-11ed-98c8-4129adfcc95f,Harsh Times , ,2006-01-01,3,movie,49314,Action|Crime|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44966-0a6c-11ed-98c8-4129adfcc95f,Fast Food Nation ,"Sexual intimacy. Three kinds of images race past, superimposed on each other sometimes: two bodies, a man and a woman's, close up, nude - patches of skin, wisps of hair, glimpses of a face and genitalia; strips of celluloid with lines and squiggles scratched on them; and, close-up shots of what appear to be the insides of living bodies - a heart beating, muscle and sinew and tissue wet with fluids. The exterior and interior of desire.",2006-01-01,3.8,movie,49347,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44984-0a6c-11ed-98c8-4129adfcc95f,The Great Train Robbery , ,1903-01-01,2.5,movie,49389,Crime|Western
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be449ac-0a6c-11ed-98c8-4129adfcc95f,Tenacious D in The Pick of Destiny ,"PUP STAR is back, with an all-new movie that takes the popular singing dogs on trip around the world, where Tiny and friends find fantastic new songs and meet exciting new canine singers that prove music really is the universal language.",2006-01-01,3.4,movie,49396,Adventure|Comedy|Musical
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be449d4-0a6c-11ed-98c8-4129adfcc95f,"Nativity Story, The ","The Characters of Star Wars is a Video Documentary included in the 2004 DVD release of the Star Wars Original Trilogy. It explained the Mythos of many of the ""Star Wars"" Characters.",2006-01-01,3.5,movie,49524,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be449f2-0a6c-11ed-98c8-4129adfcc95f,Blood Diamond ,"Redd Foxx has been in various aspects of show business for several years, but is now starring for the first time in a feature length movie, the comedy Norman... Is That You? (1976), co-starring Pearl Bailey, Michael Warren, Dennis Dugan and Tamara Dobson. The movie is produced and directed by George Schlatter. The movie tells the story of a man, played by Foxx, whose wife has run off with his brother and who as a result goes to visit his only son, Norman, played by Warren, in Los Angeles for some sympathy, but receives something else entirely. The making of this family-centric storied movie is very much as a family, as Foxx, Bailey and Schlatter have been friends for years and treat each other as family.",2006-01-01,3.8,movie,49530,Action|Adventure|Crime|Drama|Thriller|War
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44a1a-0a6c-11ed-98c8-4129adfcc95f,Charlotte's Web ,Be a Rebel pilot during the Galactic Civil War. Fly the most famous Star Wars starfighters in furious battles against Imperial pilots.,2006-01-01,3.3,movie,49647,Children|Comedy|Drama|Fantasy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44a42-0a6c-11ed-98c8-4129adfcc95f,Eragon ,"Host Howie Long takes viewers on a tour of the ""Star Wars"" universe, as Fox TV celebrates the re-release of the original three legendary films in this one hour special.",2006-01-01,2.3,movie,49649,Action|Adventure|Fantasy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44a6a-0a6c-11ed-98c8-4129adfcc95f,Rocky Balboa ,An up-and-coming Glasgow based rock band are faced the harsh realities of the music industry on their journey to becoming the next big thing.,2006-01-01,3.3,movie,49651,Action|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44a88-0a6c-11ed-98c8-4129adfcc95f,Fur: An Imaginary Portrait of Diane Arbus , ,2006-01-01,3,movie,49666,Drama|Fantasy|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44ab0-0a6c-11ed-98c8-4129adfcc95f,"Dam Busters, The ","The members of the Super GUTS force, one of whom is secretly Ultraman Dyna, are in the middle of a losing battle against an enormous monster on the surface of the moon, when suddenly a spaceship appears and saves them by zapping the beast. The crew of the ship claim to members of the world peace force that originally created the Super GUTS force, and they invite the GUTS members to enter their brainwave patterns into the ship's battle computer so it can be a more effective fighting system. It sounds like a good idea, but could they have some other plan up their sleeves?",1955-01-01,4,movie,49688,Action|Drama|War
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44ad8-0a6c-11ed-98c8-4129adfcc95f,Another Gay Movie ,"ROCK STAR: Shot by famed cinematographer, Jim Fealy (""Chop Suey"", ""Doom Generation"") at fashion photographer Steven Klein's studio, ROCK STAR features Theo (of all-girl punk band Lunachicks) as Heaven Scent, an agorophobic rock star preparing for a big show at Madison Square Garden as a calvacade of transsexuals, punk rockers on motorbikes, rival musicians, and a bitchy dominatrix and her Russian muscle slave, drop by her loft. Including rockers Miss Guy (of Toilet Boys); Chloe Dzubilo and Gyda Gash (of Transsisters); Gina, Squid, and Chip (of Lunachicks); Jonny Cragg (of Spacehog); with actor Michael Cavadias ( ""Wonder Boys""), James Chinlund (CK1 and CK Jeans model / Set designer) and painter Walt Paper as the spirit of Klaus Nomi. It also features hair and make-up by Clyde Haygood, and styling by Victoria Bartlett.",2006-01-01,3.5,movie,49735,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44af6-0a6c-11ed-98c8-4129adfcc95f,"Painted Veil, The ","Grown Up Movie Star tells the story of disgraced NHL star Ray and his precocious daughters Ruby and Rose. Once the town hero, Ray has returned home to Newfoundland from the US following a drug conviction, only to have his wife Lillian leave him for another man and aspirations of stardom. With Lillian gone, Ray flails from woman to woman trying to find a replacement for her, while struggling against a growing awareness of his homosexuality. At loose ends for lack of guidance, Ruby is becoming increasingly curious about her own sexuality and, in a desperate plea for attention, putting herself in increasingly risky situations. Ruby begins spending more and more time with Ray's best friend Stuart, confined to a wheelchair following an accident involving Ray. When Stuart finds himself attracted to Ruby, dangerously motivated by fear and anger, he leads the three of them towards a heartbreaking conclusion.",2006-01-01,4,movie,49772,Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44b1e-0a6c-11ed-98c8-4129adfcc95f,We Are Marshall ,After leaving the war ravaged and resource depleted world of Coral a ship named Pioneer II has approached the planet Ragol. But a mysterious event surrounding the first landing party of ...,2006-01-01,3.8,movie,49793,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44b46-0a6c-11ed-98c8-4129adfcc95f,"Good Shepherd, The ","One or two years after the Aparoid Invasion in Star Fox: Assault (2005), the Star Fox team has broken up. When the Anglar race invades, Fox and R.O.B. must do what they can to repel the Anglar Blitz, getting the other members to rejoin them along the way.",2006-01-01,3.1,movie,49822,Drama|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44b64-0a6c-11ed-98c8-4129adfcc95f,Dreamgirls ,"When Star Wars landed in the theaters, it introduced audiences to a galaxy filled with heroes and villains, robots and space ships, and a dizzying variety of alien life. But when the lights came up, they all disappeared... Unless you had all the toys. In which case, the adventure never had to end. In backyards, playgrounds, basements, and bedrooms, Star Wars toys helped kids re-enact scenes from their favorite movies, and create entirely new dangers for Luke Skywalker and his friends to face. They were lusted after on holidays and birthdays, swapped with great cunning out on the school yard, and carefully collected like fine treasures. Like no toys before them, the action figures, space ships, play sets, and props were a phenomenon that swept the nation with as much force as the film that inspired them. Along the way they transformed both the toy and movie industries, earned those behind them vast amounts of wealth, and ultimately created a hobby that, 30 years later, still holds sway over not only the people who grew up with the toys, but also an entirely new generation of fans. Plastic Galaxy is a documentary that explores the groundbreaking and breathtaking world of Star Wars toys. Through interviews with former Kenner employees, experts, authors, and collectors, it looks at the toys' history, their influence, and the fond and fervent feelings they elicit today.",2006-01-01,3.1,movie,49824,Drama|Musical
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44b8c-0a6c-11ed-98c8-4129adfcc95f,Freedom Writers ,A rock music reporter and his view of the angry excited punk generation.,2007-01-01,3.8,movie,49910,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44bb4-0a6c-11ed-98c8-4129adfcc95f,When the Levees Broke: A Requiem in Four Acts ,Go beyond the lost human history! A profile and examination of the recent findings of a highly advanced human settlement submerged at the end of the Ice Age when the sea level rose. The story of Atlantis has its roots in actual historical events!,2006-01-01,4,movie,49917,Documentary
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44bdc-0a6c-11ed-98c8-4129adfcc95f,Inland Empire ,"A long time ago, in a galaxy far, far away... the greedy Trade Federation stands poised to invade the small planet of Naboo. The only hope for the people of Naboo is a young pilot, a beautiful mercenary, a shifty mechanic and an underhanded pirate who ally to face the invading forces.",2006-01-01,3.7,movie,49932,Drama|Mystery|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44bfa-0a6c-11ed-98c8-4129adfcc95f,"History Boys, The ","In one of the earliest experiments with synchronized sound, Eddie Cantor does his vaudeville act (stand-up comedy and songs) against a plain backdrop.",2006-01-01,3,movie,49957,Comedy|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44c22-0a6c-11ed-98c8-4129adfcc95f,Notes on a Scandal ,"Your destination: the 24th century. Your mission: to voyage where few have gone before--behind the scenes of Star Trek: The Next Generation! Join Jonathan Frakes, Next Generation's Commander William Riker, for this fascinating chronicle of Gene Roddenberry's beloved, Emmy Award-winning series. You'll explore the Enterprise, meet the show's stars (and some villainous guest stars), learn special-effects secrets and makeup magic, and finally get the answer to that nagging question, ""Where is the bathroom on the Enterprise?"" Other highlights include a visit to a Star Trek convention, and a stop at the scoring stage to watch Marina Sirtis (Lt. Commander Deanna Troi) lead the orchestra in a recording session. This program concludes with a special look at the series' thrilling final episode (""All Good Things . . ."") and a sneak peak at the crew's movie debut, Star Trek: Generations. So set a course for an adventure like no other.",2006-01-01,3.8,movie,49961,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44c4a-0a6c-11ed-98c8-4129adfcc95f,DOA: Dead or Alive ,You play an up and coming combat pilot serving the Galactic Empire.,2006-01-01,2,movie,50003,Action|Adventure
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44c72-0a6c-11ed-98c8-4129adfcc95f,Curse of the Golden Flower (Man cheng jin dai huang jin jia) , ,2006-01-01,2.5,movie,50005,Action|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44c90-0a6c-11ed-98c8-4129adfcc95f,"Good German, The ","Being the son of the world famous rock star, Rock Zilla, may sound wonderful for most people, but Willy has a different opinion. All he wants is a normal life and friends who accept him for himself and not because of his parents. When the Zilla family moves to Silent Springs in semi-retirement, Willy sees his chance. However, that normal life will not be easy to find with his wealthy family stirring things up in their own eccentric ways. Regardless, with the help of two newfound true friends, Willy is ready to deal with his unique challenges in a world that is remarkably new to him.",2006-01-01,3,movie,50064,Drama|Mystery|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44cb8-0a6c-11ed-98c8-4129adfcc95f,Letters from Iwo Jima ,"The Barthelemys have been training racing horses, trotters, for generations. After tragedy befalls Pierrot Barthelemy, his family's inheritance seems at stake. Can his daughter and his sole mare, Marquise, save the family from ruin?",2006-01-01,3.7,movie,50068,Drama|War
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44ce0-0a6c-11ed-98c8-4129adfcc95f,Black Christmas ,"A star-studded tribute to Star Trek on its 30th anniversary, hosted by many of the stars and guest stars from all of the Trek series and movies. Also features a huge number of clips from all of the series and movies. At the end, real-life astronauts Aldrin and Jemison present NASA award plaques to the cast members.",2006-01-01,2,movie,50147,Action|Horror|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44d08-0a6c-11ed-98c8-4129adfcc95f,Stomp the Yard ,Four of the world's leading astronomers celebrate 50 years of friendship and exploration on a reunion road trip through the American Southwest.,2007-01-01,2.5,movie,50158,Drama|Musical
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44d26-0a6c-11ed-98c8-4129adfcc95f,Miss Potter , ,2006-01-01,3.8,movie,50160,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44d4e-0a6c-11ed-98c8-4129adfcc95f,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) ,"Filmmaker Jamie Benning has finally finished his trilogy of documentary-commentaries. This final chapter concentrates on the first Star Wars film. Like his two previous documentaries, Building Empire (2006) and Returning to Jedi (2007), Star Wars Begins is an unofficial look at the creation of the classic movie and features deleted scenes, alternate takes and different angles, bloopers, original on set audio recordings and a huge amount of commentary from cast and crew, culled from every corner of the galaxy.",2006-01-01,1.2,movie,50189,Comedy|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44d76-0a6c-11ed-98c8-4129adfcc95f,Venus , ,2006-01-01,3.5,movie,50274,Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44d9e-0a6c-11ed-98c8-4129adfcc95f,The Return of Don Camillo ,"All the latest Star Wars news straight out of the Star Wars HQ... Actually, straight out of a converted copy room in the Star Wars HQ. In this show you will experience the latest updates, celebrity guests, and much more.",1953-01-01,3,movie,50354,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44dbc-0a6c-11ed-98c8-4129adfcc95f,The Little World of Don Camillo ,"An obsessive astronomer desperately wishes to fulfill his impossible dream of reaching for the stars - in this particular scenario, a beautiful female star that seduces him from the skies. With the assistance of his helper, he manages to find a unusual transportation that can take him all the way to reach his destiny: he enters on a giant soap bubble who'll take him there and present him some surprises.",1952-01-01,3,movie,50356,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44de4-0a6c-11ed-98c8-4129adfcc95f,Primeval ,"Sosuke Nakata is just your everyday salaried worker. He is a serious guy, whose life mostly consists of going back and forth to the office each day. One day Nakata just happens to meet a ...",2007-01-01,2,movie,50440,Horror|Thriller
